,EQ_ID,Lon,Lat,Depth,Mag
29694,022449,-73.63926,-37.90814,25.13,9.2
29695,022450,-72.062,-29.73591,14.04,9.3
29696,022451,-71.06167,-27.25991,24.12,9.0
29697,022452,-73.57065,-36.75076,22.0,9.2
29698,022453,-72.15393,-18.59494,8.41,9.0
29699,022454,-74.5358,-38.59566,9.4,9.3
29700,022455,-70.10316,-22.30235,39.35,9.2
29701,022456,-74.80518,-40.10326,9.19,9.1
29702,022457,-73.77786,-40.38023,31.09,9.3
29703,022458,-70.03437,-21.90191,42.02,9.2
29704,022459,-72.15322,-30.16777,12.81,9.3
29705,022460,-70.30763,-22.79448,33.03,9.1
29706,022461,-73.22679,-40.86889,52.67,9.1
29707,022462,-71.6931,-28.24442,15.23,9.2
29708,022463,-69.99342,-24.00998,48.34,9.1
29709,022464,-71.06167,-27.25991,24.12,9.2
29710,022465,-72.66038,-33.32755,7.95,9.1
29711,022466,-74.26825,-38.29656,13.92,9.1
29712,022467,-73.56181,-42.54151,50.32,9.0
29713,022468,-70.02523,-24.75077,51.74,9.0
29714,022470,-74.78244,-38.88858,5.67,9.0
29715,022471,-71.68474,-31.65484,30.21,9.2
29716,022472,-70.9838,-19.53381,22.88,9.1
29717,022473,-71.55487,-18.75385,18.9,9.2
29718,022474,-71.6706,-18.41295,21.66,9.2
29719,022475,-73.7912,-38.12907,22.84,9.1
29720,022476,-72.01052,-33.02433,21.54,9.0
29721,022477,-71.44338,-18.90526,19.18,9.1
29722,022478,-70.8977,-25.23631,24.33,9.3
29723,022479,-73.89624,-35.90354,8.38,9.0
29724,022480,-73.45159,-37.78831,28.78,9.1
29725,022481,-71.62515,-30.57849,30.0,9.2
29726,022482,-74.70032,-43.36942,16.37,9.1
29727,022483,-71.86904,-29.39284,17.69,9.0
29728,022484,-71.63447,-28.47514,17.84,9.0
29729,022485,-70.41564,-25.71406,41.91,9.1
29730,022486,-73.18619,-34.56672,9.75,9.1
29731,022487,-69.7825,-21.9001,52.21,9.1
29732,022488,-71.89142,-34.92779,45.33,9.1
29733,022489,-72.47101,-31.90845,8.27,9.0
29734,022490,-71.00086,-26.29129,21.5,9.2
29735,022491,-71.69988,-34.60119,46.93,9.1
29736,022492,-74.07499,-36.20664,7.66,9.1
29737,022493,-71.14786,-22.59901,9.39,9.1
29738,022494,-71.32364,-24.6999,11.58,9.0
29739,022495,-71.45448,-32.70628,40.07,9.1
29740,022496,-71.68275,-31.81464,30.49,9.2
29741,022498,-73.60456,-39.00758,31.69,9.0
29742,022499,-70.95485,-24.70245,21.71,8.9
29743,022500,-71.42628,-31.46526,40.79,9.0
29744,022501,-70.8833,-28.14854,38.81,9.1
29745,022503,-70.37552,-23.05256,31.6,9.1
29746,022504,-73.62923,-37.73089,24.65,9.2
29747,022505,-73.65393,-37.235,22.38,9.2
29748,022506,-72.01052,-33.02433,21.54,9.2
29749,022507,-72.59344,-33.52887,10.52,9.3
29750,022508,-72.00905,-30.59671,17.78,9.0
29751,022510,-74.26637,-40.52871,18.64,9.0
29752,022512,-74.26173,-39.15526,16.03,9.2
29753,022513,-74.66493,-41.64964,13.91,9.3
29754,022514,-73.48766,-35.91763,17.55,9.3
29755,022515,-70.19139,-21.55445,36.36,9.1
29756,022516,-73.03508,-34.90503,15.58,9.1
29757,022517,-70.28088,-20.25596,38.8,9.1
29758,022518,-70.4303,-23.24102,30.5,9.1
29759,022519,-73.74112,-40.85817,33.29,9.1
29760,022520,-71.94531,-29.72386,17.01,9.2
29761,022521,-74.11794,-39.26745,19.44,9.3
29762,022522,-70.99943,-19.63478,21.52,9.3
29763,022523,-72.87912,-35.88604,30.73,9.2
29764,022524,-73.43724,-37.11584,26.37,9.2
29765,022525,-73.74507,-36.31375,15.94,9.0
29766,022526,-71.16793,-23.39908,11.27,9.2
29767,022527,-69.87849,-23.87329,51.66,9.0
29768,022528,-70.56807,-19.90953,31.53,9.3
29769,022529,-72.74535,-34.82448,19.12,9.2
29770,022530,-71.73077,-27.29686,8.48,9.1
29771,022532,-73.36298,-41.91044,53.12,9.2
29772,022533,-72.85807,-35.01066,19.13,9.3
29773,022534,-72.04699,-33.61966,23.0,9.1
29774,022536,-71.35824,-24.95037,11.0,8.9
29775,022537,-74.60972,-39.27421,9.98,9.2
29776,022538,-73.96101,-38.57759,20.98,9.2
29777,022539,-73.66747,-36.98023,21.09,9.1
29778,022540,-70.92782,-20.15861,19.17,9.3
29779,022541,-73.3938,-37.84822,30.42,9.3
29780,022542,-71.23691,-19.64132,15.9,8.8
29781,022543,-74.07833,-37.68297,15.93,9.2
29782,022544,-72.79944,-36.75509,42.24,9.1
29783,022545,-72.466,-36.33019,49.69,9.2
29784,022546,-74.59007,-39.51024,10.99,9.0
29785,022547,-70.41585,-21.76684,28.49,9.1
29786,022548,-73.36709,-39.83445,44.85,9.1
29787,022549,-71.38234,-24.63846,9.11,9.3
29788,022550,-73.2832,-35.19342,14.36,9.2
29789,022551,-74.51916,-40.58462,14.15,9.2
29790,022552,-75.00723,-39.77526,5.32,9.3
29791,022553,-72.8589,-36.00209,32.98,9.2
29792,022554,-73.73032,-40.67383,33.14,9.2
29793,022555,-74.94258,-42.71379,11.83,9.1
29794,022556,-71.35775,-30.56805,41.67,9.3
29795,022557,-70.41585,-21.76684,28.49,9.1
29796,022558,-71.14009,-25.34225,18.19,9.3
29797,022559,-70.21282,-25.03511,46.79,9.2
29798,022560,-74.56822,-40.31349,13.07,9.3
29799,022561,-73.60024,-40.3136,36.98,9.2
29800,022562,-73.21104,-37.01783,31.45,9.2
29801,022563,-73.87493,-42.3032,36.64,9.0
29802,022564,-72.20309,-35.74103,49.62,9.3
29803,022566,-70.25963,-26.16737,50.55,9.2
29804,022567,-70.90077,-27.6738,32.92,9.3
29805,022568,-72.77698,-35.70129,30.7,9.3
29806,022569,-74.67777,-42.26574,14.99,9.1
29807,022570,-73.67106,-35.78903,12.25,9.0
29808,022571,-70.63956,-27.742,45.12,9.2
29809,022573,-72.84448,-37.54223,45.08,9.2
29810,022574,-71.10673,-25.19466,18.84,9.2
29811,022575,-72.097,-33.77641,22.83,9.2
29812,022576,-74.58412,-42.00235,15.97,9.2
29813,022577,-71.21536,-32.19821,50.42,9.2
29814,022578,-72.81231,-34.58059,16.01,9.0
29815,022579,-70.93466,-21.99857,15.43,9.1
29816,022580,-70.52388,-20.52789,28.27,9.1
29817,022581,-70.46731,-21.93752,26.88,9.2
29818,022582,-74.40679,-37.22143,7.39,9.1
29819,022583,-72.31161,-32.41962,12.94,9.2
29820,022584,-70.32961,-24.03038,37.0,9.1
29821,022585,-70.80906,-22.61439,19.01,9.2
29822,022586,-70.64444,-26.82456,37.22,9.3
29823,022587,-73.90759,-40.80962,28.04,9.4
29824,022588,-73.82434,-35.63272,7.0,9.3
29825,022589,-71.75894,-18.46709,18.99,9.0
29826,022590,-70.5638,-22.64711,25.09,9.0
29827,022591,-73.43724,-37.11584,26.37,9.1
29828,022592,-72.79604,-37.20378,44.89,9.1
29829,022593,-71.15243,-32.64959,53.01,8.9
29830,022595,-70.10316,-22.30235,39.35,9.2
29831,022596,-74.2306,-42.65808,26.64,9.3
29832,022597,-71.04119,-26.80972,22.3,9.3
29833,022598,-70.20205,-24.17832,42.06,8.9
29834,022599,-73.45585,-37.53283,27.63,9.2
29835,022600,-71.43961,-19.01724,18.09,9.1
29836,022601,-74.96503,-42.8674,11.74,9.1
29837,022602,-70.89298,-20.33252,18.98,9.3
29838,022603,-73.69817,-41.37862,36.93,9.2
29839,022604,-70.12592,-25.26439,51.3,9.2
29840,022605,-74.40883,-40.20794,15.47,9.2
29841,022606,-73.22631,-37.58118,33.37,8.9
29842,022607,-72.19083,-29.4681,9.51,9.2
29843,022608,-73.98932,-40.56331,25.17,9.0
29844,022609,-70.06232,-24.94251,51.66,9.0
29845,022610,-70.16072,-23.18596,39.09,9.4
29846,022611,-73.77099,-41.73146,36.48,9.2
29847,022612,-70.34731,-25.53089,44.06,9.1
29848,022613,-71.27499,-24.95024,14.03,9.3
29849,022614,-74.56822,-40.31349,13.07,9.2
29850,022615,-72.76955,-36.97821,44.65,9.2
29851,022616,-71.05121,-29.07823,44.41,9.4
29852,022617,-73.75298,-37.37649,20.95,9.3
29853,022618,-73.82442,-36.91219,18.15,9.2
29854,022619,-74.07317,-40.41341,22.85,9.1
29855,022620,-71.80206,-18.20682,23.05,9.0
29856,022621,-71.9453,-30.33384,18.68,9.1
29857,022622,-70.92289,-21.59792,15.62,9.1
29858,022623,-73.53947,-41.93792,46.42,9.0
29859,022624,-72.87912,-35.88604,30.73,9.0
29860,022625,-71.58398,-30.83456,32.5,9.2
29861,022626,-74.43685,-39.18173,12.74,9.1
29862,022627,-73.54001,-40.07245,38.85,9.3
29863,022628,-73.01525,-37.94585,41.78,9.4
29864,022629,-74.59628,-41.72739,15.14,9.2
29865,022630,-70.50729,-24.0437,31.39,9.2
29866,022631,-72.20808,-35.52403,45.21,9.2
29867,022632,-71.94527,-32.76083,22.89,9.2
29868,022633,-71.90615,-34.20451,33.11,9.1
29869,022634,-71.73757,-33.67454,33.02,9.0
29870,022635,-70.78432,-22.29192,19.0,9.0
29871,022636,-71.73077,-27.29686,8.48,9.0
29872,022637,-72.19528,-33.4267,18.18,9.0
29873,022638,-74.52761,-38.85115,10.22,9.2
29874,022639,-73.77316,-37.49363,20.95,9.2
29875,022640,-70.70836,-27.4396,39.02,9.0
29876,022641,-72.60242,-36.87602,49.98,9.0
29877,022642,-74.93173,-39.39507,5.18,9.1
29878,022644,-74.95612,-39.59739,5.51,9.1
29879,022645,-71.29412,-33.87225,52.81,9.2
29880,022646,-72.95997,-37.12697,39.06,9.1
29881,022647,-72.12526,-32.36478,17.56,9.3
29882,022648,-70.17338,-23.03269,38.15,9.1
29883,022649,-72.68788,-36.68114,45.45,9.0
29884,022650,-70.50267,-25.83447,38.71,9.3
29885,022651,-74.56601,-38.05531,7.32,9.3
29886,022652,-73.32538,-37.98315,32.8,9.2
29887,022653,-72.02382,-35.42855,50.15,9.3
29888,022654,-73.284,-39.52345,46.48,8.9
29889,022655,-71.58473,-26.75385,8.62,9.1
29890,022656,-74.29224,-43.09594,26.04,9.1
29891,022657,-72.85162,-36.92051,41.5,9.1
29892,022658,-71.39812,-25.50167,11.13,9.2
29893,022659,-71.11512,-22.69099,10.81,9.1
29894,022660,-74.38344,-41.71323,19.34,9.3
29895,022661,-71.16476,-33.17324,53.18,9.0
29896,022662,-70.75871,-26.8028,32.3,9.0
29897,022663,-74.28887,-36.59023,6.28,9.2
29898,022664,-70.77896,-25.62273,28.16,9.1
29899,022665,-73.25664,-39.19152,44.6,9.2
29900,022666,-71.57224,-29.08623,24.07,9.1
29901,022668,-72.90886,-38.17664,47.24,9.2
29902,022669,-71.25388,-24.26639,12.03,9.0
29903,022670,-73.43902,-40.10744,42.76,9.1
29904,022671,-74.42054,-38.03664,10.13,9.0
29905,022672,-74.71843,-39.86351,9.9,9.2
29906,022673,-74.39671,-39.84841,14.97,9.0
29907,022674,-71.15502,-32.46725,52.98,9.1
29908,022675,-74.35439,-42.89586,23.89,9.0
29909,022676,-73.57511,-37.64727,25.47,9.3
29910,022677,-74.17727,-41.0368,21.76,9.0
29911,022678,-73.71711,-38.98282,28.42,9.3
29912,022679,-73.71161,-39.80624,32.28,9.2
29913,022680,-74.20603,-38.12877,14.69,8.8
29914,022681,-71.41723,-34.25032,52.82,9.2
29915,022682,-73.96115,-39.20508,23.0,9.3
29916,022683,-74.94258,-42.71379,11.83,9.2
29917,022684,-70.59544,-27.56213,45.39,9.2
29918,022685,-71.76642,-33.43266,30.36,9.1
29919,022686,-71.25442,-30.05356,43.71,9.2
29920,022687,-73.91935,-38.41267,21.29,9.1
29921,022688,-72.19355,-31.74901,14.92,9.2
29922,022689,-73.60029,-35.94885,15.56,9.2
29923,022690,-70.08311,-23.58087,43.21,9.1
29924,022691,-71.39863,-26.78688,13.9,9.1
29925,022692,-72.11388,-34.69444,33.35,9.1
29926,022693,-70.80906,-22.61439,19.01,8.9
29927,022694,-69.96383,-23.44022,46.88,9.0
29928,022695,-70.10316,-22.30235,39.35,9.1
29929,022696,-74.15042,-38.96155,17.89,9.2
29930,022697,-73.84194,-36.17766,12.58,9.1
29931,022698,-71.38912,-19.4612,13.55,9.1
29932,022699,-72.82131,-34.65365,16.53,9.0
29933,022700,-71.48909,-33.05022,39.15,9.0
29934,022701,-70.73166,-20.65829,21.39,9.1
29935,022702,-72.82131,-34.65365,16.53,9.2
29936,022704,-70.11224,-20.81328,41.71,9.2
29937,022705,-73.9989,-37.91646,18.05,9.2
29938,022706,-72.10593,-32.16001,17.82,9.1
29939,022707,-71.09226,-29.78047,49.48,9.1
29940,022708,-73.65273,-36.35323,18.09,9.2
29941,022709,-71.32377,-32.04148,45.52,9.2
29942,022710,-71.37463,-29.93993,37.58,9.1
29943,022711,-73.60367,-40.48494,37.1,9.2
29944,022712,-73.69203,-36.64625,19.18,8.9
29945,022713,-71.35964,-25.12114,11.44,9.2
29946,022714,-74.26173,-39.15526,16.03,9.3
29947,022715,-72.94366,-36.07538,31.51,9.1
29948,022716,-72.04699,-33.61966,23.0,9.2
29949,022717,-73.32618,-41.27238,50.18,9.2
29950,022718,-74.79353,-40.88723,10.57,9.3
29951,022719,-74.06512,-38.27681,17.89,9.2
29952,022720,-71.45218,-28.40396,21.33,9.2
29953,022721,-72.26337,-30.95374,12.08,9.2
29954,022722,-73.80932,-41.10436,31.98,9.0
29955,022723,-70.87427,-22.70033,17.8,9.2
29956,022724,-71.06676,-29.34188,46.8,9.2
29957,022725,-73.08098,-37.70752,38.15,9.1
29958,022726,-70.12709,-25.55933,52.85,9.0
29959,022727,-74.63898,-42.708,16.42,9.2
29960,022728,-74.11168,-36.95752,12.62,9.3
29961,022730,-74.73449,-42.873,15.1,9.1
29962,022731,-70.97754,-22.08553,14.38,9.0
29963,022732,-69.98413,-19.98732,53.37,9.2
29964,022733,-72.17543,-31.65306,15.3,9.2
29965,022734,-73.30782,-40.77812,49.13,9.2
29966,022735,-72.82131,-34.65365,16.53,9.1
29967,022736,-71.66901,-33.87776,37.53,9.0
29968,022737,-74.50346,-41.69873,16.67,9.2
29969,022738,-71.38656,-34.00564,50.51,9.1
29970,022739,-70.87002,-29.06535,52.47,9.1
29971,022740,-73.69176,-43.06529,48.1,9.0
29972,022741,-69.78482,-21.2037,53.69,9.1
29973,022742,-74.24243,-37.0756,10.19,9.4
29974,022743,-73.22631,-37.58118,33.37,9.2
29975,022744,-72.55508,-32.16713,6.83,9.2
29976,022745,-71.1368,-24.97208,17.95,9.1
29977,022746,-73.25648,-34.86252,11.5,9.3
29978,022747,-70.38589,-23.64053,33.36,9.2
29979,022748,-71.48029,-31.37569,38.29,9.2
29980,022749,-70.47193,-21.57775,26.85,9.1
29981,022750,-71.36037,-25.79699,12.75,9.3
29982,022751,-71.1913,-24.11579,13.58,9.2
29983,022752,-73.79543,-39.49979,28.52,9.1
29984,022753,-70.70937,-20.56185,22.43,9.2
29985,022754,-72.46329,-34.67,23.21,9.1
29986,022755,-71.76308,-34.71576,46.44,9.2
29987,022756,-71.98369,-28.46366,9.47,9.0
29988,022757,-71.15263,-23.02362,10.28,9.2
29989,022758,-72.28762,-35.00896,33.0,9.1
29990,022759,-71.92376,-27.97632,8.29,9.3
29991,022760,-70.61189,-22.21292,23.01,9.2
29992,022761,-70.27567,-21.55977,33.32,9.1
29993,022762,-70.32354,-22.16174,31.49,9.2
29994,022763,-74.089,-40.75344,23.07,9.1
29995,022764,-74.55596,-40.97144,14.16,9.3
29996,022765,-71.4033,-26.92998,14.42,9.1
29997,022767,-71.19939,-30.39822,48.34,9.1
29998,022768,-70.13839,-20.60956,41.82,9.0
29999,022769,-72.25759,-30.59827,11.28,9.2
30000,022770,-70.78099,-23.30958,21.24,9.2
30001,022771,-71.21445,-23.71397,10.64,9.1
30002,022772,-72.12526,-32.36478,17.56,9.4
30003,022773,-71.96794,-33.1208,22.9,9.2
30004,022774,-71.73281,-30.02609,24.19,9.0
30005,022775,-71.19132,-29.85816,45.39,9.1
30006,022776,-74.20253,-42.2088,25.76,9.2
30007,022777,-69.75077,-22.96415,53.39,9.1
30008,022778,-74.31017,-40.81576,18.12,9.1
30009,022779,-70.40136,-27.05451,50.34,9.0
30010,022780,-71.17348,-25.85032,17.39,9.0
30011,022781,-73.79985,-35.7362,8.73,9.2
30012,022782,-72.76437,-35.47105,27.37,9.2
30013,022783,-71.46355,-32.31679,39.51,9.2
30014,022784,-70.02523,-24.75077,51.74,9.1
30015,022786,-70.82081,-25.52882,26.76,9.3
30016,022787,-71.32591,-24.13317,8.66,9.2
30017,022788,-73.89475,-39.56609,25.93,9.2
30018,022789,-71.44757,-25.96553,10.43,9.1
30019,022790,-74.5334,-39.99598,13.03,9.2
30020,022791,-72.02321,-34.82962,38.65,9.3
30021,022792,-73.51713,-39.46288,37.36,8.9
30022,022793,-74.27616,-38.8286,14.97,9.1
30023,022794,-71.15589,-26.20604,17.94,9.2
30024,022795,-72.10489,-30.72396,15.73,9.3
30025,022796,-71.16476,-33.17324,53.18,9.1
30026,022797,-71.02359,-29.52969,50.66,9.2
30027,022798,-70.35121,-23.47028,33.77,9.0
30028,022799,-70.49306,-21.38595,26.38,9.2
30029,022800,-70.00638,-23.75119,46.62,8.9
30030,022801,-73.89624,-35.90354,8.38,9.0
30031,022802,-73.79857,-37.67839,21.06,9.0
30032,022803,-71.59317,-27.79745,15.11,9.4
30033,022804,-72.84109,-38.44416,52.27,9.2
30034,022805,-72.31884,-34.23052,21.55,9.2
30035,022806,-74.31017,-40.81576,18.12,9.1
30036,022807,-69.98088,-22.85169,44.61,9.1
30037,022808,-72.82478,-36.19351,36.45,9.2
30038,022809,-72.31466,-30.86272,10.79,9.2
30039,022810,-73.3633,-39.58054,43.68,9.2
30040,022811,-71.16877,-28.18515,28.03,9.3
30041,022812,-72.25031,-31.57898,13.39,9.3
30042,022813,-73.05934,-35.3082,18.99,9.1
30043,022814,-72.37821,-31.71465,10.4,9.0
30044,022815,-73.89475,-39.56609,25.93,9.2
30045,022816,-71.86904,-29.39284,17.69,9.1
30046,022817,-72.02321,-34.82962,38.65,9.0
30047,022818,-71.83978,-28.64294,14.35,9.1
30048,022819,-73.39958,-36.6457,25.11,9.2
30049,022820,-70.7688,-27.52334,37.05,9.3
30050,022821,-74.26173,-39.15526,16.03,9.2
30051,022822,-70.87002,-29.06535,52.47,9.3
30052,022823,-73.62589,-40.83045,37.1,9.1
30053,022824,-70.91454,-23.0432,17.54,9.1
30054,022825,-74.55473,-37.64464,5.91,9.1
30055,022826,-71.68474,-31.65484,30.21,9.3
30056,022827,-71.07307,-22.54247,11.96,9.1
30057,022828,-72.97504,-34.27795,10.39,9.1
30058,022829,-72.8589,-36.00209,32.98,9.3
30059,022830,-71.9592,-18.25291,18.98,9.1
30060,022831,-70.66764,-19.92548,28.15,9.1
30061,022832,-71.24205,-25.22838,15.63,9.2
30062,022833,-71.76468,-33.58296,31.34,9.2
30063,022834,-70.90343,-21.42032,16.09,9.2
30064,022835,-71.62514,-19.21869,11.11,9.3
30065,022836,-74.30916,-38.51455,13.6,9.0
30066,022837,-70.17869,-21.76486,36.59,9.2
30067,022838,-73.42484,-38.34317,32.37,9.1
30068,022839,-71.43756,-30.65684,38.33,9.3
30069,022840,-75.15042,-40.60519,5.12,9.2
30070,022841,-70.17653,-21.94223,36.55,9.2
30071,022843,-75.23045,-40.9722,4.73,9.3
30072,022844,-70.49065,-23.0794,28.26,9.0
30073,022845,-70.01484,-22.59459,42.9,9.1
30074,022846,-73.10359,-36.16695,28.34,9.1
30075,022847,-73.62185,-36.20265,17.48,9.1
30076,022848,-71.40663,-27.35066,16.52,9.2
30077,022849,-73.47482,-39.55825,39.37,9.3
30078,022850,-72.03605,-31.57192,18.82,9.2
30079,022851,-71.43562,-29.57443,32.69,9.2
30080,022852,-71.53974,-30.30586,32.43,9.1
30081,022854,-72.05878,-29.18846,12.02,9.0
30082,022855,-75.00989,-40.08059,6.16,9.1
30083,022856,-71.67941,-27.75374,13.06,9.3
30084,022857,-71.94113,-33.62602,26.02,9.1
30085,022858,-71.17348,-25.85032,17.39,9.2
30086,022859,-74.36961,-38.43766,12.24,9.0
30087,022860,-70.22451,-26.26337,52.77,9.0
30088,022861,-73.74507,-36.31375,15.94,9.0
30089,022862,-70.58632,-27.26972,43.21,9.0
30090,022863,-73.9671,-43.49293,38.18,9.3
30091,022864,-70.75988,-25.37903,28.66,9.0
30092,022865,-69.81255,-22.28952,50.64,8.9
30093,022866,-71.6025,-34.61418,51.16,9.2
30094,022867,-74.26042,-40.70434,18.97,9.3
30095,022868,-73.91401,-41.07832,28.74,9.3
30096,022871,-70.911,-21.32001,15.94,9.0
30097,022872,-71.1134,-19.82093,17.46,9.0
30098,022873,-71.54887,-19.45711,8.81,9.2
30099,022874,-70.1269,-21.38902,39.15,9.1
30100,022875,-70.77896,-25.62273,28.16,9.0
30101,022876,-72.60484,-36.34451,45.04,9.0
30102,022877,-74.4065,-38.78352,12.33,9.3
30103,022878,-73.00978,-36.2356,31.6,9.1
30104,022879,-74.38486,-38.22503,11.43,9.1
30105,022880,-74.1656,-37.96514,14.96,9.0
30106,022881,-73.64337,-36.81897,20.86,9.1
30107,022882,-70.3769,-25.11155,41.24,9.0
30108,022883,-73.64337,-36.81897,20.86,8.9
30109,022884,-72.75407,-35.04782,21.45,9.0
30110,022885,-72.02321,-34.82962,38.65,9.4
30111,022886,-71.49683,-25.88236,8.68,9.1
30112,022887,-70.13747,-19.96723,47.17,9.3
30113,022888,-74.1314,-41.85674,26.1,9.3
30114,022890,-72.55349,-35.68544,36.88,9.2
30115,022891,-72.53734,-34.08046,15.97,9.2
30116,022892,-73.52368,-40.57609,40.23,9.1
30117,022893,-71.5169,-27.7393,16.33,9.1
30118,022894,-70.63956,-27.742,45.12,9.3
30119,022895,-73.99518,-41.15185,26.71,9.2
30120,022896,-72.86788,-34.03001,9.72,9.1
30121,022897,-73.93763,-42.06872,33.04,9.1
30122,022898,-74.58952,-43.49892,19.0,9.1
30123,022899,-73.28896,-38.44944,36.92,9.1
30124,022900,-74.28022,-38.37981,13.88,9.3
30125,022901,-70.8977,-25.23631,24.33,9.0
30126,022902,-72.35736,-31.59495,10.82,9.2
30127,022903,-69.76217,-21.73301,53.32,9.0
30128,022904,-74.61711,-40.06024,11.89,9.0
30129,022905,-73.82136,-42.07662,37.02,9.1
30130,022906,-74.08191,-41.51642,25.87,9.3
30131,022907,-73.57281,-37.18917,23.78,9.1
30132,022908,-70.91955,-23.66417,18.94,9.2
30133,022909,-71.9247,-31.23396,21.25,9.2
30134,022910,-72.86492,-38.34475,50.38,9.2
30135,022911,-69.93481,-23.53606,48.27,9.2
30136,022913,-73.09567,-36.46894,31.46,9.1
30137,022914,-71.1134,-19.82093,17.46,9.0
30138,022915,-73.55194,-35.74272,14.39,9.0
30139,022916,-70.70152,-20.84317,21.52,9.0
30140,022918,-74.48503,-40.50509,14.59,9.1
30141,022919,-74.26967,-37.25288,10.5,9.3
30142,022920,-71.27188,-29.66419,40.36,9.2
30143,022921,-73.21975,-35.92753,23.1,9.0
30144,022922,-71.25388,-24.26639,12.03,9.2
30145,022923,-70.8142,-18.25038,52.96,9.2
30146,022924,-72.41033,-30.85566,8.48,9.3
30147,022925,-73.07018,-34.03456,6.27,9.2
30148,022926,-71.61129,-30.40503,29.93,8.9
30149,022927,-72.45009,-36.08181,46.77,9.2
30150,022928,-72.13879,-32.70657,17.58,9.1
30151,022929,-70.74548,-27.62259,39.02,9.0
30152,022930,-70.41396,-20.37302,33.0,9.1
30153,022931,-71.74244,-18.86345,14.03,9.1
30154,022932,-73.93105,-42.96628,38.33,9.5
30155,022933,-74.26173,-39.15526,16.03,9.2
30156,022934,-70.17279,-24.83086,47.04,9.1
30157,022935,-72.79944,-36.75509,42.24,9.1
30158,022936,-70.42721,-20.46327,31.89,9.2
30159,022937,-70.67587,-22.29122,21.46,9.2
30160,022938,-73.52526,-41.62863,44.69,9.2
30161,022939,-69.78006,-23.14033,52.64,9.0
30162,022940,-73.00469,-36.86352,36.47,9.2
30163,022941,-70.32253,-24.9059,42.13,9.1
30164,022942,-71.44656,-25.32945,8.92,9.0
30165,022943,-71.1532,-26.0279,17.87,8.9
30166,022944,-71.42126,-30.47776,38.33,9.2
30167,022945,-73.48766,-35.91763,17.55,9.2
30168,022946,-73.73997,-42.15379,40.56,9.2
30169,022947,-72.29097,-34.89331,31.0,9.2
30170,022948,-73.24177,-37.75646,33.77,9.1
30171,022949,-73.86926,-36.72369,16.56,9.2
30172,022950,-71.17174,-25.66815,17.46,9.4
30173,022953,-72.01203,-31.21745,18.76,9.1
30174,022954,-72.90143,-34.90967,17.6,9.1
30175,022955,-71.28135,-32.75912,47.38,9.2
30176,022956,-71.29192,-25.86589,14.7,9.3
30177,022957,-73.40558,-37.28461,27.78,9.2
30178,022958,-74.42243,-43.60812,23.23,9.0
30179,022959,-70.31857,-23.85253,36.47,9.2
30180,022960,-73.51713,-39.46288,37.36,9.3
30181,022961,-69.90251,-24.04477,51.68,9.2
30182,022962,-70.46732,-25.26347,38.59,9.2
30183,022963,-73.42222,-39.91321,42.91,9.3
30184,022964,-74.4698,-40.75721,15.13,9.1
30185,022965,-73.66747,-36.98023,21.09,9.3
30186,022966,-74.09745,-40.93988,23.37,9.1
30187,022967,-71.53301,-34.42463,50.77,9.2
30188,022968,-73.62372,-41.9968,43.66,9.2
30189,022969,-73.7912,-38.12907,22.84,9.2
30190,022970,-74.7621,-40.24714,10.11,9.2
30191,022971,-73.6419,-37.12231,22.16,9.1
30192,022972,-70.9263,-24.95414,23.1,9.1
30193,022973,-73.05994,-38.50812,44.85,9.3
30194,022975,-73.3882,-38.43176,33.9,8.9
30195,022976,-69.96383,-23.44022,46.88,9.2
30196,022977,-72.29224,-33.84354,18.69,9.3
30197,022979,-73.60145,-41.69061,42.29,9.2
30198,022980,-72.23964,-32.92063,15.46,9.2
30199,022981,-73.29843,-36.59731,27.17,9.2
30200,022982,-70.22001,-22.9588,36.32,9.1
30201,022983,-74.07794,-42.49607,30.84,9.0
30202,022984,-70.83139,-26.8898,29.95,9.1
30203,022985,-74.3028,-40.45514,17.76,9.0
30204,022986,-73.57858,-39.98355,37.28,9.2
30205,022987,-70.50729,-24.0437,31.39,9.1
30206,022988,-71.07649,-23.06079,13.17,9.0
30207,022989,-74.48446,-42.45228,19.4,9.2
30208,022990,-71.4647,-27.18716,14.46,9.2
30209,022991,-71.16439,-32.28636,52.73,9.3
30210,022992,-73.77664,-39.90145,30.4,9.2
30211,022993,-70.3865,-26.31152,45.71,9.1
30212,022994,-73.05215,-36.53683,33.21,9.0
30213,022995,-70.16072,-23.18596,39.09,9.1
30214,022997,-73.48408,-38.7591,33.52,9.2
30215,022998,-70.9628,-21.48052,14.57,9.1
30216,022999,-73.66812,-39.36886,31.81,9.1
30217,023000,-71.98369,-28.46366,9.47,9.2
30218,023001,-73.24597,-35.51196,18.1,9.4
30219,023002,-71.19567,-24.58296,15.45,9.1
30220,023003,-72.39207,-33.02492,12.26,9.1
30221,023004,-71.92376,-27.97632,8.29,9.2
30222,023005,-71.09709,-25.93303,18.9,9.1
30223,023006,-74.48503,-40.50509,14.59,8.9
30224,023007,-69.92864,-24.21957,51.73,9.4
30225,023008,-72.60484,-36.34451,45.04,9.1
30226,023009,-73.25902,-39.86387,49.56,9.2
30227,023010,-74.5401,-41.41268,15.4,9.2
30228,023011,-74.25517,-38.93047,15.62,9.2
30229,023012,-73.99321,-38.19974,19.05,9.1
30230,023013,-70.16673,-24.25642,43.73,9.2
30231,023014,-72.20189,-34.74379,31.35,9.1
